Data,Valor
2020-05-17,54.11082216443289
2020-05-18,54.140828165633124
2020-05-19,54.170834166833366
2020-05-20,54.20084016803361
2020-05-21,54.23084616923385
2020-05-22,54.260852170434084
2020-05-23,54.290858171634326
2020-05-24,54.32086417283457
2020-05-25,54.35087017403481
2020-05-26,54.380876175235045
2020-05-27,54.41088217643529
2020-05-28,54.44088817763553
2020-05-29,54.47089417883576
2020-05-30,54.500900180036005
2020-05-31,54.53090618123625
2020-06-01,54.56091218243649
2020-06-02,54.59091818363673
2020-06-03,54.620924184836966
2020-06-04,54.65093018603721
2020-06-05,54.68093618723745
2020-06-06,54.710942188437684
2020-06-07,54.740948189637926
2020-06-08,54.77095419083817
2020-06-09,54.80096019203841
2020-06-10,54.830966193238645
2020-06-11,54.86097219443889
2020-06-12,54.89097819563913
2020-06-13,54.92098419683937
2020-06-14,54.950990198039605
2020-06-15,54.98099619923985
2020-06-16,55.01100220044009
2020-06-17,55.04100820164033
2020-06-18,55.071014202840566
2020-06-19,55.10102020404081
2020-06-20,55.13102620524105
2020-06-21,55.16103220644129
2020-06-22,55.191038207641526
2020-06-23,55.22104420884177
2020-06-24,55.25105021004201
2020-06-25,55.281056211242245
2020-06-26,55.311062212442486
2020-06-27,55.34106821364273
2020-06-28,55.37107421484297
2020-06-29,55.40108021604321
2020-06-30,55.43108621724345
2020-07-01,55.46109221844369
2020-07-02,55.49109821964393
2020-07-03,55.521104220844165
2020-07-04,55.55111022204441
2020-07-05,55.58111622324465
2020-07-06,55.61112222444489
2020-07-07,55.64112822564513
2020-07-08,55.67113422684537
2020-07-09,55.70114022804561
2020-07-10,55.73114622924585
2020-07-11,55.761152230446086
2020-07-12,55.79115823164633
2020-07-13,55.82116423284657
2020-07-14,55.85117023404681
2020-07-15,55.88117623524705
2020-07-16,55.91118223644729
2020-07-17,55.94118823764753
2020-07-18,55.97119423884777
2020-07-19,56.00120024004801
2020-07-20,56.03120624124825
2020-07-21,56.06121224244849
2020-07-22,56.09121824364873
2020-07-23,56.12122424484897
2020-07-24,56.15123024604921
2020-07-25,56.18123624724945
2020-07-26,56.21124224844969
2020-07-27,56.24124824964993
2020-07-28,56.27125425085017
2020-07-29,56.30126025205041
2020-07-30,56.33126625325065
2020-07-31,56.36127225445089
2020-08-01,56.39127825565113
2020-08-02,56.42128425685137
2020-08-03,56.451290258051614
2020-08-04,56.48129625925185
2020-08-05,56.51130226045209
2020-08-06,56.54130826165233
2020-08-07,56.57131426285257
2020-08-08,56.60132026405281
2020-08-09,56.63132626525305
2020-08-10,56.66133226645329
2020-08-11,56.69133826765353
2020-08-12,56.72134426885377
2020-08-13,56.75135027005401
2020-08-14,56.78135627125425
2020-08-15,56.81136227245449
2020-08-16,56.84136827365473
2020-08-17,56.87137427485497
2020-08-18,56.901380276055214
2020-08-19,56.93138627725545
2020-08-20,56.96139227845569
2020-08-21,56.99139827965593
2020-08-22,57.021404280856174
2020-08-23,57.05141028205641
2020-08-24,57.08141628325665
2020-08-25,57.11142228445689
2020-08-26,57.14142828565713
2020-08-27,57.17143428685737
2020-08-28,57.20144028805761
2020-08-29,57.23144628925785
2020-08-30,57.261452290458095
2020-08-31,57.29145829165833
2020-09-01,57.32146429285857
2020-09-02,57.351470294058814
2020-09-03,57.38147629525905
2020-09-04,57.41148229645929
2020-09-05,57.44148829765953
2020-09-06,57.471494298859774
2020-09-07,57.50150030006001
2020-09-08,57.53150630126025
2020-09-09,57.56151230246049
2020-09-10,57.591518303660735
2020-09-11,57.62152430486097
2020-09-12,57.65153030606121
2020-09-13,57.68153630726145
2020-09-14,57.711542308461695
2020-09-15,57.74154830966193
2020-09-16,57.77155431086217
2020-09-17,57.80156031206241
2020-09-18,57.831566313262655
2020-09-19,57.86157231446289
2020-09-20,57.89157831566313
2020-09-21,57.921584316863374
2020-09-22,57.95159031806361
2020-09-23,57.98159631926385
2020-09-24,58.01160232046409
2020-09-25,58.041608321664334
2020-09-26,58.071614322864576
2020-09-27,58.10162032406481
2020-09-28,58.13162632526505
2020-09-29,58.161632326465295
2020-09-30,58.19163832766553
2020-10-01,58.22164432886577
2020-10-02,58.25165033006601
2020-10-03,58.281656331266255
2020-10-04,58.3116623324665
2020-10-05,58.34166833366673
2020-10-06,58.371674334866974
2020-10-07,58.401680336067216
2020-10-08,58.43168633726745
2020-10-09,58.46169233846769
2020-10-10,58.491698339667934
2020-10-11,58.521704340868176
2020-10-12,58.55171034206842
2020-10-13,58.58171634326865
2020-10-14,58.611722344468895
2020-10-15,58.64172834566914
2020-10-16,58.67173434686937
2020-10-17,58.70174034806961
2020-10-18,58.731746349269855
2020-10-19,58.76175235047009
2020-10-20,58.79175835167033
2020-10-21,58.821764352870574
2020-10-22,58.851770354070815
2020-10-23,58.88177635527106
2020-10-24,58.91178235647129
2020-10-25,58.941788357671534
2020-10-26,58.971794358871776
2020-10-27,59.00180036007201
2020-10-28,59.03180636127225
2020-10-29,59.061812362472494
2020-10-30,59.091818363672736
2020-10-31,59.12182436487298
2020-11-01,59.15183036607321
2020-11-02,59.181836367273455
2020-11-03,59.2118423684737
2020-11-04,59.24184836967393
2020-11-05,59.27185437087417
2020-11-06,59.301860372074415
2020-11-07,59.33186637327466
2020-11-08,59.3618723744749
2020-11-09,59.391878375675134
2020-11-10,59.421884376875376
2020-11-11,59.45189037807562
2020-11-12,59.48189637927585
2020-11-13,59.511902380476094
2020-11-14,59.541908381676336
2020-11-15,59.57191438287657
2020-11-16,59.60192038407681
2020-11-17,59.631926385277055
2020-11-18,59.6619323864773
2020-11-19,59.69193838767754
2020-11-20,59.72194438887777
2020-11-21,59.751950390078015
2020-11-22,59.78195639127826
2020-11-23,59.81196239247849
2020-11-24,59.841968393678734
2020-11-25,59.871974394878976
2020-11-26,59.90198039607922
2020-11-27,59.93198639727946
2020-11-28,59.961992398479694
2020-11-29,59.991998399679936
2020-11-30,60.02200440088018
2020-12-01,60.05201040208041
2020-12-02,60.082016403280655
2020-12-03,60.112022404480896
2020-12-04,60.14202840568114
2020-12-05,60.17203440688138
2020-12-06,60.202040408081615
2020-12-07,60.23204640928186
2020-12-08,60.2620524104821
2020-12-09,60.29205841168233
2020-12-10,60.322064412882575
2020-12-11,60.35207041408282
2020-12-12,60.38207641528306
2020-12-13,60.412082416483294
2020-12-14,60.442088417683536
2020-12-15,60.47209441888378
2020-12-16,60.50210042008402
2020-12-17,60.532106421284254
2020-12-18,60.562112422484496
2020-12-19,60.59211842368474
2020-12-20,60.62212442488497
2020-12-21,60.652130426085215
2020-12-22,60.68213642728546
2020-12-23,60.7121424284857
2020-12-24,60.74214842968594
2020-12-25,60.772154430886175
2020-12-26,60.80216043208642
2020-12-27,60.83216643328666
2020-12-28,60.862172434486894
2020-12-29,60.892178435687136
2020-12-30,60.92218443688738
2020-12-31,60.95219043808762
2021-01-01,60.98219643928786
2021-01-02,61.012202440488096
2021-01-03,61.04220844168834
2021-01-04,61.07221444288858
2021-01-05,61.102220444088815
2021-01-06,61.13222644528906
2021-01-07,61.1622324464893
2021-01-08,61.19223844768954
2021-01-09,61.22224444888978
2021-01-10,61.25225045009002
2021-01-11,61.28225645129026
2021-01-12,61.3122624524905
2021-01-13,61.342268453690735
2021-01-14,61.37227445489098
2021-01-15,61.40228045609122
2021-01-16,61.432286457291454
2021-01-17,61.462292458491696
2021-01-18,61.49229845969194
2021-01-19,61.52230446089218
2021-01-20,61.55231046209242
2021-01-21,61.582316463292656
2021-01-22,61.6123224644929
2021-01-23,61.64232846569314
2021-01-24,61.672334466893375
2021-01-25,61.70234046809362
2021-01-26,61.73234646929386
2021-01-27,61.7623524704941
2021-01-28,61.79235847169434
2021-01-29,61.82236447289458
2021-01-30,61.85237047409482
2021-01-31,61.88237647529506
2021-02-01,61.912382476495296
2021-02-02,61.94238847769554
2021-02-03,61.97239447889578
2021-02-04,62.00240048009602
2021-02-05,62.03240648129626
2021-02-06,62.0624124824965
2021-02-07,62.09241848369674
2021-02-08,62.12242448489698
2021-02-09,62.15243048609722
2021-02-10,62.18243648729746
2021-02-11,62.2124424884977
2021-02-12,62.242448489697935
2021-02-13,62.27245449089818
2021-02-14,62.30246049209842
2021-02-15,62.33246649329866
2021-02-16,62.3624724944989
2021-02-17,62.39247849569914
2021-02-18,62.42248449689938
2021-02-19,62.45249049809962
2021-02-20,62.482496499299856
2021-02-21,62.5125025005001
2021-02-22,62.54250850170034
2021-02-23,62.57251450290058
2021-02-24,62.60252050410082
2021-02-25,62.63252650530106
2021-02-26,62.6625325065013
2021-02-27,62.69253850770154
2021-02-28,62.72254450890178
2021-03-01,62.75255051010202
2021-03-02,62.78255651130226
2021-03-03,62.8125625125025
2021-03-04,62.842568513702744
2021-03-05,62.87257451490298
2021-03-06,62.90258051610322
2021-03-07,62.93258651730346
2021-03-08,62.9625925185037
2021-03-09,62.99259851970394
2021-03-10,63.02260452090418
2021-03-11,63.05261052210442
2021-03-12,63.082616523304665
2021-03-13,63.1126225245049
2021-03-14,63.14262852570514
2021-03-15,63.172634526905384
2021-03-16,63.20264052810562
2021-03-17,63.23264652930586
2021-03-18,63.2626525305061
2021-03-19,63.29265853170634
2021-03-20,63.32266453290658
2021-03-21,63.35267053410682
2021-03-22,63.38267653530706
2021-03-23,63.412682536507305
2021-03-24,63.44268853770754
2021-03-25,63.47269453890778
2021-03-26,63.50270054010802
2021-03-27,63.53270654130826
2021-03-28,63.5627125425085
2021-03-29,63.59271854370874
2021-03-30,63.62272454490898
2021-03-31,63.652730546109225
2021-04-01,63.68273654730946
2021-04-02,63.7127425485097
2021-04-03,63.742748549709944
2021-04-04,63.77275455091018
2021-04-05,63.80276055211042
2021-04-06,63.83276655331066
2021-04-07,63.862772554510904
2021-04-08,63.892778555711146
2021-04-09,63.92278455691138
2021-04-10,63.95279055811162
2021-04-11,63.982796559311865
2021-04-12,64.0128025605121
2021-04-13,64.04280856171235
2021-04-14,64.07281456291258
2021-04-15,64.10282056411282
2021-04-16,64.13282656531307
2021-04-17,64.1628325665133
2021-04-18,64.19283856771354
2021-04-19,64.22284456891379
2021-04-20,64.25285057011402
2021-04-21,64.28285657131426
2021-04-22,64.3128625725145
2021-04-23,64.34286857371474
2021-04-24,64.37287457491499
2021-04-25,64.40288057611522
2021-04-26,64.43288657731546
2021-04-27,64.4628925785157
2021-04-28,64.49289857971594
2021-04-29,64.52290458091619
2021-04-30,64.55291058211643
2021-05-01,64.58291658331666
2021-05-02,64.61292258451691
2021-05-03,64.64292858571714
2021-05-04,64.67293458691738
2021-05-05,64.70294058811763
2021-05-06,64.73294658931786
2021-05-07,64.7629525905181
2021-05-08,64.79295859171835
2021-05-09,64.82296459291858
2021-05-10,64.85297059411883
2021-05-11,64.88297659531906
2021-05-12,64.9129825965193
2021-05-13,64.94298859771955
2021-05-14,64.97299459891978
2021-05-15,65.00300060012002
2021-05-16,65.03300660132027
2021-05-17,65.0630126025205
2021-05-18,65.09301860372074
2021-05-19,65.12302460492099
2021-05-20,65.15303060612122
2021-05-21,65.18303660732147
2021-05-22,65.2130426085217
2021-05-23,65.24304860972194
2021-05-24,65.27305461092219
2021-05-25,65.30306061212242
2021-05-26,65.33306661332267
2021-05-27,65.3630726145229
2021-05-28,65.39307861572314
2021-05-29,65.42308461692339
2021-05-30,65.45309061812362
2021-05-31,65.48309661932386
2021-06-01,65.51310262052411
2021-06-02,65.54310862172434
2021-06-03,65.57311462292458
2021-06-04,65.60312062412483
2021-06-05,65.63312662532506
2021-06-06,65.66313262652531
2021-06-07,65.69313862772555
2021-06-08,65.72314462892578
2021-06-09,65.75315063012603
2021-06-10,65.78315663132626
2021-06-11,65.81316263252651
2021-06-12,65.84316863372675
2021-06-13,65.87317463492698
2021-06-14,65.90318063612722
2021-06-15,65.93318663732747
2021-06-16,65.9631926385277
2021-06-17,65.99319863972795
2021-06-18,66.02320464092818
2021-06-19,66.05321064212842
2021-06-20,66.08321664332867
2021-06-21,66.1132226445289
2021-06-22,66.14322864572915
2021-06-23,66.17323464692939
2021-06-24,66.20324064812962
2021-06-25,66.23324664932987
2021-06-26,66.2632526505301
2021-06-27,66.29325865173034
2021-06-28,66.32326465293059
2021-06-29,66.35327065413082
2021-06-30,66.38327665533106
2021-07-01,66.41328265653131
2021-07-02,66.44328865773154
2021-07-03,66.47329465893179
2021-07-04,66.50330066013203
2021-07-05,66.53330666133226
2021-07-06,66.56331266253251
2021-07-07,66.59331866373275
2021-07-08,66.623324664933
2021-07-09,66.65333066613323
2021-07-10,66.68333666733346
2021-07-11,66.7133426685337
2021-07-12,66.74334866973395
2021-07-13,66.77335467093418
2021-07-14,66.80336067213443
2021-07-15,66.83336667333467
2021-07-16,66.8633726745349
2021-07-17,66.89337867573515
2021-07-18,66.92338467693538
2021-07-19,66.95339067813563
2021-07-20,66.98339667933587
2021-07-21,67.0134026805361
2021-07-22,67.04340868173635
2021-07-23,67.07341468293659
2021-07-24,67.10342068413684
2021-07-25,67.13342668533707
2021-07-26,67.1634326865373
2021-07-27,67.19343868773754
2021-07-28,67.22344468893779
2021-07-29,67.25345069013802
2021-07-30,67.28345669133827
2021-07-31,67.31346269253851
2021-08-01,67.34346869373874
2021-08-02,67.37347469493899
2021-08-03,67.40348069613923
2021-08-04,67.43348669733948
2021-08-05,67.46349269853971
2021-08-06,67.49349869973994
2021-08-07,67.52350470094018
2021-08-08,67.55351070214043
2021-08-09,67.58351670334066
2021-08-10,67.61352270454091
2021-08-11,67.64352870574115
2021-08-12,67.67353470694138
2021-08-13,67.70354070814163
2021-08-14,67.73354670934187
2021-08-15,67.76355271054211
2021-08-16,67.79355871174235
2021-08-17,67.82356471294258
2021-08-18,67.85357071414283
2021-08-19,67.88357671534307
2021-08-20,67.91358271654332
2021-08-21,67.94358871774355
2021-08-22,67.97359471894379
2021-08-23,68.00360072014402
2021-08-24,68.03360672134427
2021-08-25,68.0636127225445
2021-08-26,68.09361872374475
2021-08-27,68.12362472494499
2021-08-28,68.15363072614522
2021-08-29,68.18363672734547
2021-08-30,68.21364272854571
2021-08-31,68.24364872974596
2021-09-01,68.27365473094619
2021-09-02,68.30366073214643
2021-09-03,68.33366673334666
2021-09-04,68.36367273454691
2021-09-05,68.39367873574714
2021-09-06,68.4236847369474
2021-09-07,68.45369073814763
2021-09-08,68.48369673934786
2021-09-09,68.51370274054811
2021-09-10,68.54370874174835
2021-09-11,68.5737147429486
2021-09-12,68.60372074414883
2021-09-13,68.63372674534907
2021-09-14,68.66373274654931
2021-09-15,68.69373874774955
2021-09-16,68.7237447489498
2021-09-17,68.75375075015003
2021-09-18,68.78375675135027
2021-09-19,68.8137627525505
2021-09-20,68.84376875375075
2021-09-21,68.87377475495099
2021-09-22,68.90378075615124
2021-09-23,68.93378675735147
2021-09-24,68.9637927585517
2021-09-25,68.99379875975195
2021-09-26,69.02380476095219
2021-09-27,69.05381076215244
2021-09-28,69.08381676335267
2021-09-29,69.1138227645529
2021-09-30,69.14382876575314
2021-10-01,69.17383476695339
2021-10-02,69.20384076815363
2021-10-03,69.23384676935387
2021-10-04,69.26385277055411
2021-10-05,69.29385877175434
2021-10-06,69.3238647729546
2021-10-07,69.35387077415483
2021-10-08,69.38387677535508
2021-10-09,69.41388277655531
2021-10-10,69.44388877775555
2021-10-11,69.4738947789558
2021-10-12,69.50390078015603
2021-10-13,69.53390678135628
2021-10-14,69.56391278255651
2021-10-15,69.59391878375675
2021-10-16,69.62392478495698
2021-10-17,69.65393078615723
2021-10-18,69.68393678735747
2021-10-19,69.71394278855772
2021-10-20,69.74394878975795
2021-10-21,69.77395479095819
2021-10-22,69.80396079215843
2021-10-23,69.83396679335867
2021-10-24,69.86397279455892
2021-10-25,69.89397879575915
2021-10-26,69.92398479695939
2021-10-27,69.95399079815962
2021-10-28,69.98399679935987
2021-10-29,70.0140028005601
2021-10-30,70.04400880176036
2021-10-31,70.07401480296059
2021-11-01,70.10402080416083
2021-11-02,70.13402680536107
2021-11-03,70.16403280656131
2021-11-04,70.19403880776156
2021-11-05,70.22404480896179
2021-11-06,70.25405081016203
2021-11-07,70.28405681136228
2021-11-08,70.31406281256251
2021-11-09,70.34406881376276
2021-11-10,70.374074814963
2021-11-11,70.40408081616323
2021-11-12,70.43408681736346
2021-11-13,70.46409281856371
2021-11-14,70.49409881976395
2021-11-15,70.5241048209642
2021-11-16,70.55411082216443
2021-11-17,70.58411682336467
2021-11-18,70.61412282456492
2021-11-19,70.64412882576515
2021-11-20,70.6741348269654
2021-11-21,70.70414082816563
2021-11-22,70.73414682936587
2021-11-23,70.76415283056612
2021-11-24,70.79415883176635
2021-11-25,70.82416483296659
2021-11-26,70.85417083416684
2021-11-27,70.88417683536707
2021-11-28,70.9141828365673
2021-11-29,70.94418883776756
2021-11-30,70.97419483896779
2021-12-01,71.00420084016804
2021-12-02,71.03420684136827
2021-12-03,71.06421284256851
2021-12-04,71.09421884376876
2021-12-05,71.12422484496899
2021-12-06,71.15423084616924
2021-12-07,71.18423684736948
2021-12-08,71.21424284856971
2021-12-09,71.24424884976995
2021-12-10,71.2742548509702
2021-12-11,71.30426085217043
2021-12-12,71.33426685337068
2021-12-13,71.36427285457091
2021-12-14,71.39427885577115
2021-12-15,71.4242848569714
2021-12-16,71.45429085817163
2021-12-17,71.48429685937188
2021-12-18,71.51430286057212
2021-12-19,71.54430886177235
2021-12-20,71.5743148629726
2021-12-21,71.60432086417283
2021-12-22,71.63432686537308
2021-12-23,71.66433286657332
2021-12-24,71.69433886777355
2021-12-25,71.72434486897379
2021-12-26,71.75435087017404
2021-12-27,71.78435687137427
2021-12-28,71.81436287257452
2021-12-29,71.84436887377476
2021-12-30,71.87437487497499
2021-12-31,71.90438087617524
2022-01-01,71.93438687737547
2022-01-02,71.96439287857572
2022-01-03,71.99439887977596
2022-01-04,72.02440488097619
2022-01-05,72.05441088217643
2022-01-06,72.08441688337668
2022-01-07,72.11442288457691
2022-01-08,72.14442888577716
2022-01-09,72.1744348869774
2022-01-10,72.20444088817763
2022-01-11,72.23444688937788
2022-01-12,72.26445289057811
2022-01-13,72.29445889177836
2022-01-14,72.3244648929786
2022-01-15,72.35447089417883
2022-01-16,72.38447689537908
2022-01-17,72.41448289657932
2022-01-18,72.44448889777956
2022-01-19,72.4744948989798
2022-01-20,72.50450090018003
2022-01-21,72.53450690138027
2022-01-22,72.56451290258052
2022-01-23,72.59451890378075
2022-01-24,72.624524904981
2022-01-25,72.65453090618124
2022-01-26,72.68453690738147
2022-01-27,72.71454290858172
2022-01-28,72.74454890978195
2022-01-29,72.7745549109822
2022-01-30,72.80456091218244
2022-01-31,72.83456691338267
2022-02-01,72.86457291458291
2022-02-02,72.89457891578316
2022-02-03,72.92458491698339
2022-02-04,72.95459091818364
2022-02-05,72.98459691938388
2022-02-06,73.01460292058411
2022-02-07,73.04460892178436
2022-02-08,73.0746149229846
2022-02-09,73.10462092418484
2022-02-10,73.13462692538508
2022-02-11,73.16463292658531
2022-02-12,73.19463892778556
2022-02-13,73.2246449289858
2022-02-14,73.25465093018605
2022-02-15,73.28465693138628
2022-02-16,73.31466293258651
2022-02-17,73.34466893378675
2022-02-18,73.374674934987
2022-02-19,73.40468093618723
2022-02-20,73.43468693738748
2022-02-21,73.46469293858772
2022-02-22,73.49469893978795
2022-02-23,73.5247049409882
2022-02-24,73.55471094218844
2022-02-25,73.58471694338868
2022-02-26,73.61472294458892
2022-02-27,73.64472894578915
2022-02-28,73.67473494698939
2022-03-01,73.70474094818964
2022-03-02,73.73474694938987
2022-03-03,73.76475295059012
2022-03-04,73.79475895179036
2022-03-05,73.82476495299059
2022-03-06,73.85477095419084
2022-03-07,73.88477695539108
2022-03-08,73.91478295659132
2022-03-09,73.94478895779156
2022-03-10,73.9747949589918
2022-03-11,74.00480096019204
2022-03-12,74.03480696139228
2022-03-13,74.06481296259253
2022-03-14,74.09481896379276
2022-03-15,74.124824964993
2022-03-16,74.15483096619323
2022-03-17,74.18483696739348
2022-03-18,74.21484296859371
2022-03-19,74.24484896979396
2022-03-20,74.2748549709942
2022-03-21,74.30486097219443
2022-03-22,74.33486697339468
2022-03-23,74.36487297459492
2022-03-24,74.39487897579517
2022-03-25,74.4248849769954
2022-03-26,74.45489097819564
2022-03-27,74.48489697939587
2022-03-28,74.51490298059612
2022-03-29,74.54490898179635
2022-03-30,74.5749149829966
2022-03-31,74.60492098419684
2022-04-01,74.63492698539707
2022-04-02,74.66493298659732
2022-04-03,74.69493898779756
2022-04-04,74.7249449889978
2022-04-05,74.75495099019804
2022-04-06,74.78495699139827
2022-04-07,74.81496299259852
2022-04-08,74.84496899379876
2022-04-09,74.87497499499901
2022-04-10,74.90498099619924
2022-04-11,74.93498699739948
2022-04-12,74.96499299859971
2022-04-13,74.99499899979996
2022-04-14,75.0250050010002
2022-04-15,75.05501100220044
2022-04-16,75.08501700340068
2022-04-17,75.11502300460091
2022-04-18,75.14502900580116
2022-04-19,75.1750350070014
2022-04-20,75.20504100820165
2022-04-21,75.23504700940188
2022-04-22,75.26505301060212
2022-04-23,75.29505901180237
2022-04-24,75.3250650130026
2022-04-25,75.35507101420284
2022-04-26,75.38507701540308
2022-04-27,75.41508301660332
2022-04-28,75.44508901780355
2022-04-29,75.4750950190038
2022-04-30,75.50510102020404
2022-05-01,75.53510702140429
2022-05-02,75.56511302260452
2022-05-03,75.59511902380476
2022-05-04,75.625125025005
2022-05-05,75.65513102620524
2022-05-06,75.68513702740549
2022-05-07,75.71514302860572
2022-05-08,75.74514902980596
2022-05-09,75.7751550310062
2022-05-10,75.80516103220644
2022-05-11,75.83516703340668
2022-05-12,75.86517303460693
2022-05-13,75.89517903580716
2022-05-14,75.9251850370074
2022-05-15,75.95519103820764
2022-05-16,75.98519703940788
2022-05-17,76.01520304060813
2022-05-18,76.04520904180836
2022-05-19,76.0752150430086
2022-05-20,76.10522104420885
2022-05-21,76.13522704540908
2022-05-22,76.16523304660933
2022-05-23,76.19523904780957
2022-05-24,76.2252450490098
2022-05-25,76.25525105021003
2022-05-26,76.28525705141028
2022-05-27,76.31526305261052
2022-05-28,76.34526905381077
2022-05-29,76.375275055011
2022-05-30,76.40528105621124
2022-05-31,76.43528705741149
2022-06-01,76.46529305861172
2022-06-02,76.49529905981197
2022-06-03,76.5253050610122
2022-06-04,76.55531106221244
2022-06-05,76.58531706341267
2022-06-06,76.61532306461292
2022-06-07,76.64532906581316
2022-06-08,76.6753350670134
2022-06-09,76.70534106821364
2022-06-10,76.73534706941388
2022-06-11,76.76535307061413
2022-06-12,76.79535907181436
2022-06-13,76.82536507301461
2022-06-14,76.85537107421484
2022-06-15,76.88537707541508
2022-06-16,76.91538307661533
2022-06-17,76.94538907781556
2022-06-18,76.97539507901581
2022-06-19,77.00540108021605
2022-06-20,77.03540708141628
2022-06-21,77.06541308261652
2022-06-22,77.09541908381676
2022-06-23,77.125425085017
2022-06-24,77.15543108621725
2022-06-25,77.18543708741748
2022-06-26,77.21544308861772
2022-06-27,77.24544908981797
2022-06-28,77.2754550910182
2022-06-29,77.30546109221845
2022-06-30,77.33546709341869
2022-07-01,77.36547309461892
2022-07-02,77.39547909581916
2022-07-03,77.4254850970194
2022-07-04,77.45549109821964
2022-07-05,77.48549709941989
2022-07-06,77.51550310062012
2022-07-07,77.54550910182036
2022-07-08,77.5755151030206
2022-07-09,77.60552110422084
2022-07-10,77.63552710542109
2022-07-11,77.66553310662133
2022-07-12,77.69553910782156
2022-07-13,77.72554510902181
2022-07-14,77.75555111022204
2022-07-15,77.78555711142229
2022-07-16,77.81556311262253
2022-07-17,77.84556911382276
2022-07-18,77.875575115023
2022-07-19,77.90558111622325
2022-07-20,77.93558711742348
2022-07-21,77.96559311862373
